SHIPMENT_NUMBER,SHIPPER_ID,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST
SEZHUK-240111-281369,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NN15 5YT,53.295391,-1.066283,52.370504,-0.684925,2024-01-16T02:30:00.000Z,2024-01-16T03:00:00.000Z,2024-01-16T05:35:00.000Z,2024-01-16T06:53:00.000Z
SEZHUK-240115-282220,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001048,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16T11:47:00.000Z,2024-01-16T12:47:00.000Z,2024-01-16T18:15:00.000Z,2024-01-16T18:45:00.000Z
SEZHUK-240115-282247,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,AB15 6AX,53.566639,-0.919839,57.151183,-2.193428,2024-01-16T06:00:00.000Z,2024-01-16T16:00:00.000Z,2024-01-17T08:00:00.000Z,2024-01-17T15:59:00.000Z
SEZHUK-240116-282392,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,CV23 8BQ,53.470807,-2.849187,52.356984,-1.173373,2024-01-17T07:00:00.000Z,2024-01-17T16:00:00.000Z,2024-01-18T12:32:00.000Z,2024-01-18T13:00:00.000Z
SEZHUK-240116-282656,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601576,-1.18816,2024-01-17T10:00:00.000Z,2024-01-17T10:30:00.000Z,2024-01-17T16:30:00.000Z,2024-01-17T17:00:00.000Z
SEZHUK-240107-279973,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000814,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.764125,-1.740145,51.398851,-1.231993,2024-01-10T16:20:00.000Z,2024-01-10T18:00:00.000Z,2024-01-11T06:00:00.000Z,2024-01-11T08:56:00.000Z
SEZHUK-240108-279981,369b3981-6399-439f-a654-7e90a2493c35,CAUK000147,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,PH1 3TW,53.537133,-1.037405,56.417464,-3.4777,2024-01-10T06:00:00.000Z,2024-01-10T18:00:00.000Z,2024-01-11T08:00:00.000Z,2024-01-11T11:59:00.000Z
SEZHUK-240109-280576,5df33b62-7c94-4442-a2fc-df27b1c4e45c,CAUK000880,Tractor Unit,Mega / High Cube Trailer,DN15 9YA,BT36 4PX,53.620347,-0.665131,54.671797,-6.000939,2024-01-10T06:00:00.000Z,2024-01-10T06:30:00.000Z,2024-01-10T18:30:00.000Z,2024-01-10T19:00:00.000Z
SEZHUK-240115-282266,e9c98f2d-327b-46b9-b3de-0c2e069e262d,CAUK000032,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BD,53.437595,-1.070426,52.213068,-0.946829,2024-01-16T15:00:00.000Z,2024-01-16T15:15:00.000Z,2024-01-17T07:45:00.000Z,2024-01-17T08:00:00.000Z
SEZHUK-240108-280267,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000609,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,DA1 5PR,53.295391,-1.066283,51.455653,0.242699,2024-01-11T07:15:49.000Z,2024-01-11T08:10:49.000Z,2024-01-11T11:55:00.000Z,2024-01-11T13:15:00.000Z
SEZHUK-240117-283054,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601576,-1.18816,2024-01-18T10:00:00.000Z,2024-01-18T10:30:00.000Z,2024-01-18T16:30:00.000Z,2024-01-18T17:00:00.000Z
SEZHUK-240116-282475,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000979,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,FK3 8XG,53.295391,-1.066283,56.013298,-3.73905,2024-01-17T11:00:00.000Z,2024-01-17T11:56:00.000Z,2024-01-18T05:55:00.000Z,2024-01-18T07:17:00.000Z
SEZHUK-240115-282117,c7051f08-8889-4b8c-85b7-09833a679b7e,CAUK000085,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DE72 2HP,53.462845,-2.896967,52.867015,-1.314862,2024-01-16T16:00:00.000Z,2024-01-16T16:01:00.000Z,2024-01-17T05:55:00.000Z,2024-01-17T06:25:00.000Z
SEZHUK-240117-282983,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001048,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18T08:00:00.000Z,2024-01-18T09:00:00.000Z,2024-01-18T16:00:00.000Z,2024-01-18T17:00:00.000Z
SEZHUK-240115-282128,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NP26 3TS,53.295391,-1.066283,51.571921,-2.862409,2024-01-16T09:50:00.000Z,2024-01-16T10:56:00.000Z,2024-01-16T16:55:00.000Z,2024-01-16T18:17:00.000Z
SEZHUK-240112-281803,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15T18:47:00.000Z,2024-01-15T19:47:00.000Z,2024-01-16T01:15:00.000Z,2024-01-16T01:45:00.000Z
SEZHUK-240109-280349,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000257,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-11T06:00:00.000Z,2024-01-11T15:00:00.000Z,2024-01-11T08:00:00.000Z,2024-01-11T15:59:00.000Z
SEZHUK-240111-281452,433732b1-4db6-4969-985d-710c0033eeb4,CAUK001003,3.5T Van,Box,S35 2PW,M24 1RU,53.476537,-1.471065,53.532409,-2.174238,2024-01-16T02:15:00.000Z,2024-01-16T02:45:00.000Z,2024-01-16T04:30:00.000Z,2024-01-16T05:00:00.000Z
SEZHUK-240111-281265,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000190,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12T11:17:00.000Z,2024-01-12T12:17:00.000Z,2024-01-12T17:45:00.000Z,2024-01-12T18:15:00.000Z
SEZHUK-240111-281206,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000068,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,AL10 9TR,53.295391,-1.066283,51.772167,-0.250353,2024-01-12T17:00:00.000Z,2024-01-12T17:54:00.000Z,2024-01-14T07:40:00.000Z,2024-01-14T08:58:00.000Z
SEZHUK-240111-281335,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,DE74 2HJ,CW1 6FB,52.849573,-1.348959,53.087056,-2.416485,2024-01-16T18:00:00.000Z,2024-01-16T18:30:00.000Z,2024-01-16T20:00:00.000Z,2024-01-16T21:30:00.000Z
SEZHUK-240115-282223,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16T09:02:00.000Z,2024-01-16T10:02:00.000Z,2024-01-16T15:30:00.000Z,2024-01-16T16:00:00.000Z
SEZHUK-240112-281800,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15T22:47:00.000Z,2024-01-15T23:47:00.000Z,2024-01-16T05:15:00.000Z,2024-01-16T05:45:00.000Z
SEZHUK-240118-283242,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,CF37 5TF,DY9 7DP,51.572559,-3.291144,52.458611,-2.12221,2024-01-19T09:00:00.000Z,2024-01-19T09:30:00.000Z,2024-01-19T15:30:00.000Z,2024-01-19T16:00:00.000Z
SEZHUK-240112-281865,1efc40ea-69b6-473c-9fe1-afe97714399d,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,ST4 4FA,53.467889,-2.096702,52.983393,-2.181287,2024-01-15T10:00:00.000Z,2024-01-15T10:30:00.000Z,2024-01-15T16:30:00.000Z,2024-01-15T17:00:00.000Z
SEZHUK-240115-282038,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,BS35 4GG,BS11 9BT,51.548388,-2.648131,51.511084,-2.703002,2024-01-16T09:00:00.000Z,2024-01-16T09:30:00.000Z,2024-01-16T13:30:00.000Z,2024-01-16T14:00:00.000Z
SEZHUK-240110-280937,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000954,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11T10:00:00.000Z,2024-01-11T11:00:00.000Z,2024-01-11T16:30:00.000Z,2024-01-11T17:00:00.000Z
SEZHUK-240112-281582,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,LE17 4XN,53.47243,-2.332477,52.462306,-1.246071,2024-01-13T08:00:00.000Z,2024-01-13T08:30:00.000Z,2024-01-13T13:30:00.000Z,2024-01-13T14:00:00.000Z
SEZHUK-240111-281431,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,BD5 8LZ,LS27 0FU,53.766832,-1.740516,53.734398,-1.604189,2024-01-14T22:30:00.000Z,2024-01-14T23:00:00.000Z,2024-01-15T00:00:00.000Z,2024-01-15T00:30:00.000Z
SEZHUK-240105-279708,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,HU70,NN6 7SL,53.774942,-0.335823,52.349274,-1.149793,2024-01-13T22:30:00.000Z,2024-01-13T23:30:00.000Z,2024-01-14T06:00:00.000Z,2024-01-14T18:00:00.000Z
SEZHUK-240103-278844,9ee7906d-9c8f-4405-97f8-c7532926fd0f,CAUK001009,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2024-01-15T15:30:00.000Z,2024-01-15T16:30:00.000Z,2024-01-15T20:00:00.000Z,2024-01-15T21:00:00.000Z
SEZHUK-240108-280126,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,SP4 7SQ,53.295391,-1.066283,51.177012,-1.757833,2024-01-10T09:00:00.000Z,2024-01-10T09:56:00.000Z,2024-01-10T18:55:00.000Z,2024-01-10T20:17:00.000Z
SEZHUK-240114-281933,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FF,DN3 3FF,53.537695,-1.031761,53.537695,-1.031761,2024-01-18T06:00:00.000Z,2024-01-18T07:00:00.000Z,2024-01-18T17:00:00.000Z,2024-01-18T18:00:00.000Z
SEZHUK-240112-281661,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK001063,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,LL13 9UE,53.771668,-1.514934,53.046804,-2.917933,2024-01-15T13:00:00.000Z,2024-01-15T13:30:00.000Z,2024-01-15T15:30:00.000Z,2024-01-15T16:00:00.000Z
SEZHUK-240108-280277,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000979,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,G42 0PH,53.295391,-1.066283,55.833,-4.247638,2024-01-10T17:30:00.000Z,2024-01-10T18:22:00.000Z,2024-01-11T12:25:00.000Z,2024-01-11T13:39:00.000Z
SEZHUK-240105-279578,98d76108-ba01-441a-8425-641afdb920fb,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.753128,-1.722985,51.398689,-1.232386,2024-01-10T19:00:00.000Z,2024-01-10T19:30:00.000Z,2024-01-11T02:00:00.000Z,2024-01-11T02:30:00.000Z
SEZHUK-240115-282179,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000979,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EH54 8TB,53.295391,-1.066283,55.902768,-3.581976,2024-01-16T15:00:00.000Z,2024-01-16T15:51:00.000Z,2024-01-17T06:10:00.000Z,2024-01-17T07:22:00.000Z
SEZHUK-240109-280368,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000264,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,MK42 6EY,53.462845,-2.896967,52.093182,-0.475758,2024-01-11T19:25:19.000Z,2024-01-11T19:26:19.000Z,2024-01-13T12:00:00.000Z,2024-01-13T12:30:00.000Z
SEZHUK-240112-281557,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000836,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,GU10 2LL,53.566639,-0.919839,51.141315,-0.753538,2024-01-15T06:00:00.000Z,2024-01-15T18:00:00.000Z,2024-01-16T07:32:00.000Z,2024-01-16T08:00:00.000Z
SEZHUK-240109-280324,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SG1 2DL,IG11 0DS,51.900329,-0.217132,51.515717,0.100453,2024-01-10T10:00:00.000Z,2024-01-10T10:30:00.000Z,2024-01-10T13:30:00.000Z,2024-01-10T14:00:00.000Z
SEZHUK-240109-280394,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,OX16 3ED,LE67 1UA,52.07404,-1.317257,52.700602,-1.340811,2024-01-10T06:00:00.000Z,2024-01-10T16:00:00.000Z,2024-01-15T13:00:00.000Z,2024-01-15T14:00:00.000Z
SEZHUK-240115-282039,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,SO41 0JZ,53.566639,-0.919839,50.745043,-1.596619,2024-01-16T06:00:00.000Z,2024-01-16T18:00:00.000Z,2024-01-17T08:00:00.000Z,2024-01-17T15:59:00.000Z
SEZHUK-240112-281581,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000269,Tractor Unit,Curtain-Side 13.6M Trailer,M17 1RW,OX11 7HJ,53.47243,-2.332477,51.619116,-1.256855,2024-01-13T06:00:00.000Z,2024-01-13T06:30:00.000Z,2024-01-13T11:30:00.000Z,2024-01-13T12:00:00.000Z
SEZHUK-240112-281816,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000023,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15T15:00:00.000Z,2024-01-15T16:00:00.000Z,2024-01-15T23:15:00.000Z,2024-01-15T23:45:00.000Z
SEZHUK-240111-281088,7ca7be9f-26f8-498e-8c4f-4eef17f69820,CAUK000901,3.5 T Van,LWB Van,UB7 0DG,SW2 5XF,51.483319,-0.467338,51.451295,-0.123422,2024-01-12T08:00:00.000Z,2024-01-12T08:30:00.000Z,2024-01-12T10:30:00.000Z,2024-01-12T11:00:00.000Z
SEZHUK-240102-278293,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,BD5 8LZ,LS27 0FU,53.765877,-1.742019,53.734398,-1.604189,2024-01-10T22:30:00.000Z,2024-01-10T23:00:00.000Z,2024-01-11T00:00:00.000Z,2024-01-11T00:30:00.000Z
SEZHUK-231228-277242,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2024-01-10T04:45:00.000Z,2024-01-10T05:45:00.000Z,2024-01-10T09:00:00.000Z,2024-01-10T10:00:00.000Z
SEZHUK-240103-278823,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,L24 8RF,DE74 2TR,53.349124,-2.876108,52.829374,-1.332134,2024-01-19T18:25:00.000Z,2024-01-19T19:25:00.000Z,2024-01-19T21:15:00.000Z,2024-01-19T22:15:00.000Z
SEZHUK-240115-282064,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000603,Tractor Unit,Curtain-Side 13.6M Trailer,PO3 5JT,LE3 8DX,50.833409,-1.059121,52.649535,-1.216071,2024-01-16T06:00:00.000Z,2024-01-19T06:30:00.000Z,2024-01-16T20:30:00.000Z,2024-01-19T21:00:00.000Z
SEZHUK-240110-280718,192cd5b5-978c-4681-b206-2f4d04e081ec,CAUK000623,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,EH48 2FB,52.800481,-1.663328,55.877803,-3.648558,2024-01-11T05:30:00.000Z,2024-01-11T05:30:00.000Z,2024-01-12T05:35:00.000Z,2024-01-12T06:05:00.000Z
SEZHUK-240117-283000,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18T13:32:00.000Z,2024-01-18T14:32:00.000Z,2024-01-18T20:00:00.000Z,2024-01-18T20:30:00.000Z
SEZHUK-240103-279024,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000064,Tractor Unit,Curtain-Side 13.6M Trailer,BS20 7XL,CH6 5PU,51.489669,-2.720403,53.236513,-3.104777,2024-01-10T08:00:00.000Z,2024-01-10T08:30:00.000Z,2024-01-11T12:00:00.000Z,2024-01-11T12:30:00.000Z
SEZHUK-240105-279433,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,BD5 8LZ,DY2 0UW,53.765877,-1.742019,52.52018,-2.048389,2024-01-11T02:00:00.000Z,2024-01-11T02:30:00.000Z,2024-01-11T04:00:00.000Z,2024-01-11T04:30:00.000Z
SEZHUK-240108-280109,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000011,Tractor Unit,Curtain-Side 13.6M Trailer,CA10 2EY,DN8 5TE,54.622276,-2.710485,53.566639,-0.919839,2024-01-10T06:00:00.000Z,2024-01-10T16:00:00.000Z,2024-01-11T06:00:00.000Z,2024-01-12T16:00:00.000Z
SEZHUK-240110-280961,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NW10 7LQ,53.293393,-1.074008,51.526489,-0.266374,2024-01-12T01:00:00.000Z,2024-01-12T01:30:00.000Z,2024-01-12T09:25:00.000Z,2024-01-12T09:55:00.000Z
SEZHUK-240116-282334,369b3981-6399-439f-a654-7e90a2493c35,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,NN4 7EX,53.537133,-1.037405,52.220692,-0.857877,2024-01-19T06:00:00.000Z,2024-01-19T08:00:00.000Z,2024-01-19T10:32:00.000Z,2024-01-19T11:00:00.000Z
SEZHUK-240112-281646,e9c98f2d-327b-46b9-b3de-0c2e069e262d,CAUK000277,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,DG1 3NX,53.437595,-1.070426,55.103288,-3.58116,2024-01-15T14:00:00.000Z,2024-01-15T14:59:00.000Z,2024-01-16T06:55:00.000Z,2024-01-16T07:25:00.000Z
SEZHUK-240110-280930,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-11T15:00:00.000Z,2024-01-11T16:00:00.000Z,2024-01-11T22:45:00.000Z,2024-01-11T23:45:00.000Z
SEZHUK-240112-281782,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15T04:00:00.000Z,2024-01-15T05:00:00.000Z,2024-01-15T10:00:00.000Z,2024-01-15T10:30:00.000Z
SEZHUK-240111-281456,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2024-01-18T00:30:00.000Z,2024-01-18T01:00:00.000Z,2024-01-18T03:00:00.000Z,2024-01-18T03:30:00.000Z
SEZHUK-240112-281855,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,DA2 6QL,53.295391,-1.066283,51.453485,0.256436,2024-01-17T06:30:00.000Z,2024-01-17T07:25:00.000Z,2024-01-17T14:55:00.000Z,2024-01-17T16:15:00.000Z
SEZHUK-240112-281622,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000295,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,EH54 8QX,53.470807,-2.849187,55.896335,-3.53565,2024-01-15T07:00:00.000Z,2024-01-15T14:00:00.000Z,2024-01-16T07:32:00.000Z,2024-01-16T08:00:00.000Z
SEZHUK-240111-281353,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,DE74 2HJ,G67 2XN,52.849573,-1.348959,55.936823,-3.983473,2024-01-15T16:00:00.000Z,2024-01-15T16:30:00.000Z,2024-01-15T23:00:00.000Z,2024-01-15T23:30:00.000Z
SEZHUK-240116-282476,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,FK3 8XG,53.295391,-1.066283,56.013298,-3.73905,2024-01-17T13:00:00.000Z,2024-01-17T13:51:00.000Z,2024-01-18T05:55:00.000Z,2024-01-18T07:07:00.000Z
SEZHUK-240110-281010,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000509,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.501398,-2.64202,52.601576,-1.18816,2024-01-11T10:00:00.000Z,2024-01-11T10:30:00.000Z,2024-01-11T16:30:00.000Z,2024-01-11T17:00:00.000Z
SEZHUK-240109-280444,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000993,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,EN3 7PG,53.293393,-1.074008,51.658242,-0.027844,2024-01-11T05:00:00.000Z,2024-01-11T05:59:00.000Z,2024-01-11T13:40:00.000Z,2024-01-11T14:10:00.000Z
SEZHUK-240112-281659,c7051f08-8889-4b8c-85b7-09833a679b7e,CAUK000836,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,EN11 0EZ,53.462845,-2.896967,51.766224,0.009545,2024-01-15T15:00:00.000Z,2024-01-15T15:01:00.000Z,2024-01-16T22:55:00.000Z,2024-01-16T23:25:00.000Z
SEZHUK-240116-282449,761f4ba9-6b78-46bf-a925-28366e334228,CAUK000863,Tractor Unit,Box,S18 1PF,EN3 7QP,53.304842,-1.482042,51.6596,-0.023079,2024-01-18T11:30:00.000Z,2024-01-18T12:00:00.000Z,2024-01-18T16:30:00.000Z,2024-01-18T17:00:00.000Z
SEZHUK-240112-281830,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000230,Tractor Unit,Curtain-Side 13.6M Trailer,PE12 8HF,LS11 5LX,52.854832,0.00395,53.767204,-1.547784,2024-01-15T15:00:00.000Z,2024-01-15T15:30:00.000Z,2024-01-15T18:30:00.000Z,2024-01-15T19:00:00.000Z
SEZHUK-240111-281372,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NN6 7TZ,53.295391,-1.066283,52.35193,-1.144734,2024-01-16T03:00:00.000Z,2024-01-16T03:00:00.000Z,2024-01-16T05:55:00.000Z,2024-01-16T07:17:00.000Z
SEZHUK-240118-283337,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,DA14 5BQ,53.566639,-0.919839,51.411383,0.132832,2024-01-19T06:00:00.000Z,2024-01-19T16:00:00.000Z,2024-01-22T08:00:00.000Z,2024-01-22T15:59:00.000Z
SEZHUK-240111-281077,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000068,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,CO3 8DW,53.324964,-2.758291,51.888548,0.825891,2024-01-12T07:30:00.000Z,2024-01-12T14:00:00.000Z,2024-01-15T10:32:00.000Z,2024-01-15T11:00:00.000Z
SEZHUK-240112-281796,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15T19:47:00.000Z,2024-01-15T20:47:00.000Z,2024-01-16T02:15:00.000Z,2024-01-16T02:45:00.000Z
SEZHUK-240112-281870,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.602351,-2.126989,52.601576,-1.18816,2024-01-15T10:00:00.000Z,2024-01-15T10:30:00.000Z,2024-01-15T16:30:00.000Z,2024-01-15T17:00:00.000Z
SEZHUK-240111-281445,433732b1-4db6-4969-985d-710c0033eeb4,CAUK001003,3.5T Van,Box,S35 2PW,M24 1RU,53.476537,-1.471065,53.532409,-2.174238,2024-01-17T02:15:00.000Z,2024-01-17T02:45:00.000Z,2024-01-17T04:30:00.000Z,2024-01-17T05:00:00.000Z
SEZHUK-240110-281009,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,WS10 9QY,53.295391,-1.066283,52.567256,-2.008101,2024-01-11T18:00:00.000Z,2024-01-11T19:00:00.000Z,2024-01-12T07:55:00.000Z,2024-01-12T09:25:00.000Z
SEZHUK-240116-282574,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000954,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T05:17:00.000Z,2024-01-17T06:17:00.000Z,2024-01-17T11:45:00.000Z,2024-01-17T12:15:00.000Z
SEZHUK-240112-281718,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000230,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,M32 8RA,53.771668,-1.514934,53.45719,-2.317019,2024-01-13T07:00:00.000Z,2024-01-13T07:30:00.000Z,2024-01-13T10:30:00.000Z,2024-01-13T11:00:00.000Z
